label,tweet,clean_text
fear,"ada kelass lagi nanti jam 1.30, nanti klo tidur, takut kelupaan jamm",kelass jam kalau tidur takut kelupaan jamm
fear,"liat kok cuman takut pada ikut close juga,nanti gw sendirian:(",liat cuman takut ikut close gw sendirian
fear,eh taik takut. gua jadi ciize.,taik takut gua jadi ciize
fear,"astagfirullah kaget gw, smpe bingung juga dpat notif bgni sejak kpan gw punya gebetan jgankan gebetan org suka aja gk ada",astagfirullah kaget gw smpe bingung dpat notif bgni sejak kpan gw punya gebetan jgankan gebetan org suka tidak
fear,aduu kok ngeri ahh,aduu ngeri ahh
fear,ngeri ya,ngeri
fear,aku boleh suka sama orang lagi? takut dibilang sasimo,aku suka sama orang takut dibilang sasimo
fear,tetep aja ongkirnya bikin kaget,tetep ongkirnya bikin kaget
fear,"aku kalo lg di samping bapak2 selalu tremor, takut, gak jelas padahal orangnya nggak ngapa-ngapain",aku kalo lg samping bapak selalu tremor takut tidak jelas padahal orangnya tidak ngapa ngapain
fear,aww malu banget suer,aww malu suer
fear,kaget.. heran.. akhh..,kaget heran akhh
fear,"tadi disekolah ada swab buat 2 kelas+beberapa guru, terus katanya guruku semua bakal kena swab dadakan. aku sekarang lagi kurang fit jadi takut..",tadi disekolah swab buat kelas beberapa guru terus katanya guruku semua bakal kena swab dadakan aku sekarang kurang fit jadi takut
fear,jadi takut hehe,jadi takut
fear,korea pelapis ama utama ga keliatan beda saking gk keliatan sepak terjang pemain utamany di mens tapi takut aj kejutan racikan gado2ny sih suka surprise,korea pelapis ama utama tidak keliatan beda saking tidak keliatan sepak terjang pemain utamany mens takut aj kejutan racikan gado ny suka surprise
fear,hayoo ada amplop dibalik hanggar yaa kok takut ..,hayoo amplop dibalik hanggar takut
fear,"alhamdulillah-nya udah divaksin sih. itu juga setelah drama. ibu mertua gwa tinggal sendirian. beberapa bulan lalu bapak mertua baru wafat. jadi yaa, khawatir. lalu ya gituu, agak meremehkan covid. makin khawatir lagi~",alhamdulillah nya divaksin drama ibu mertua gwa tinggal sendirian beberapa bulan lalu bapak mertua baru wafat jadi khawatir lalu gituu meremehkan covid makin khawatir
fear,tp takut bgt tiba2 ppkm gimana,takut tiba ppkm gimana
fear,"gw ragu mw bls make kata2 apa pake foto juga, dan akhirnya keluar dh",gw ragu mw bls make kata apa pake foto akhirnya keluar dh
fear,asik ..permainan emosi dimulai ..yg bermain dan terlibat ngeri-ngeri sedap..siap2 nyiapin pukulan tangkisan..indikasi sih positif 100% melawan hukum cuma upaya mencari keringanan aja ..tamatlah sudah karier2 yg didapat dgn cara gag berkah..,asik permainan emosi dimulai bermain terlibat ngeri ngeri sedap siap nyiapin pukulan tangkisan indikasi positif melawan hukum cuma upaya mencari keringanan tamatlah karier didapat cara gag berkah
fear,"belom pernah nyampe manggarai lagi kalo naik kereta, kaget udah jadi di atas peronnya wkk",belom pernah nyampe manggarai kalo naik kereta kaget jadi atas peronnya wkk
fear,"chaki, ni buatmu. aku bete banget dah kemarinan waktu kamu ngebet mau jodohin aku sama kak heeseung kaget puool taunya pernah jadi temen satu oa-ku. kelakuanmu beda maksimal (real)",chaki ni buatmu aku bete dah kemarinan waktu kamu ngebet mau jodohin aku sama kak heeseung kaget puool taunya pernah jadi temen satu oa ku kelakuanmu beda maksimal real
fear,thank you aii !! sumpah i takut sekarang terpaling redha dah ni,thank you aii sumpah i takut sekarang terpaling redha dah ni
fear,"sekarang kalau upf fee di awal aja kali ya, ngeri bgt hnr",sekarang kalau upf fee awal kali ngeri hnr
fear,takut dewasa,takut dewasa
fear,"dikasih tau adik, simbah nanyain ""ini bajunya gak pernah lihat dipake keluar, dipakai di kamar ya?"" baju tidur tali spageti yamasa ku pake keluar2 kan malu. ini kalau beli lingerie yg aneh2 ya jelas jadi pertanyaan. udah paling bener beli daster midi aja.",dikasih tau adik simbah nanyain bajunya tidak pernah lihat dipake keluar dipakai kamar baju tidur tali spageti yamasa ku pake keluar kan malu kalau beli lingerie aneh jelas jadi pertanyaan paling beli daster midi
fear,takut sombong,takut sombong
fear,"kalo gak gandengan tangan meriang tiap hangout di public place aja lengket ngt, gimana kalo pas lagi qtime berdua di private place gitu duh, makasih udah bikin makin menghalu dan btw, di yang kedua tuh seohyun sempet ragu harus pake cincin pernikahannya apa enggak",kalo tidak gandengan tangan meriang tiap hangout public place lengket ngt gimana kalo pas qtime berdua private place duh makasih bikin makin menghalu btw kedua tuh seohyun sempet ragu pake cincin pernikahannya apa tidak
fear,"lo takut ga sih anjir selasa depan anjir, treasure beneran cb ya?!?!",lo takut tidak anjir selasa depan anjir treasure cb
fear,wah ngeri nih sesepuh ternyata,wah ngeri sesepuh ternyata
fear,kakak jd malu tau :(,kakak jadi malu tau
fear,"mau ngejar, takut lari. jadi mending ga usah ngapa-ngapain",mau ngejar takut lari jadi mending tidak usah ngapa ngapain
fear,"udahh, tapi takut kalau dia ngecek2 pakai akun lain. dulu aku priv, aku buka lg krna pengen rep base. ah, jadi ga nyaman banget, masa ginian aja sampai harus priv mulu aku ingin bebas",udahh takut kalau ngecek pakai akun dulu aku priv aku buka lg krna pengen rep base ah jadi tidak nyaman masa ginian priv mulu aku bebas
fear,"beh, mangkug tut bah malu nae",beh mangkug tut bah malu nae
fear,takut namun berusaha percaya diri,takut berusaha percaya diri
fear,aaksks tp w takut ntar mendadak s massal,aaksks w takut ntar mendadak s massal
fear,pernah ga sih ngerasa takut berlebihan buat sayang bgt secara tulus ke orang?,pernah tidak ngerasa takut berlebihan buat sayang tulus orang
fear,panik panik ada yg panik,panik panik panik
fear,"sch! gais tgl 8-15 masih bisa unggah foto kann, td pagi aku unggah foto tapi pas lagi loading malah error, please notice sender panik bgt nihh servernya error",sch gais tgl unggah foto kann td pagi aku unggah foto pas loading malah error please notice sender panik nihh servernya error
fear,"gua naik angkot isinya cowo semua anjirr, malu bet",gua naik angkot isinya cowo semua anjirr malu bet
fear,"i decided to buy pc from kseller je nanti, i takut i tak dapat pull my fav member sebab tangan tak wangi",i decided to buy pc from kseller je i takut i tak pull my fav member tangan tak wangi
fear,takut banget buka wa.,takut buka wa
fear,aduh jadi malu,aduh jadi malu
fear,bikin kaget anak orang,bikin kaget anak orang
fear,sumpah itu kenapa anjir takut bgt pada begitu,sumpah anjir takut
fear,wkt punya ld blm pernah deh iseng kenain ke aer wkwk takut..,wkt punya ld blm pernah iseng kenain aer takut
fear,takut kesushi,takut kesushi
fear,"kalo nyolong, malu mah kedengeran ama yang punya",kalo nyolong malu kedengeran ama punya
fear,pengen makan seblakk tp lagi irit duiitt takut ga cukup sampe akhor bulan wkwkw,pengen makan seblakk irit duiitt takut tidak cukup sampe akhor bulan wkwkw
fear,aku belum makan siang makji gak selera ga belum nyangkut mau nangis gak menang rasanya malu..,aku belum makan siang makji tidak selera tidak belum nyangkut mau nangis tidak menang rasanya malu
fear,tbl tbl tadi di cek darah akunya lg degdegan takut hasil ny suruh transfusi pls pls semoga lgsg operasi malem ini,tbl tbl tadi cek darah akunya lg degdegan takut hasil ny suruh transfusi pls pls semoga lgsg operasi malem
fear,takut tgk harga,takut tgk harga
fear,khawatir tidak jelas,khawatir tidak jelas
fear,"banyak juga boleh kak, asal jgn kelepasan, ngeri gk ke rem, loss pula lagi.",banyak kak asal jgn kelepasan ngeri tidak rem loss
fear,waduh takut takut,waduh takut takut
fear,"jujur sih kadang aku itu malu dan takut ngakuin kalau dia pacarku, iya bener karena fisiknya",jujur kadang aku malu takut ngakuin kalau pacarku iya fisiknya
fear,hawane ngeri,hawane ngeri
fear,"iya ya kalo dipikir gitu.. tadi udah aku takedown tadi bilangnya badge ijo itu squad leader, kayak hyotion sambil ngasih nunjuk foto takut jelek dimata fans mereka yaudah tadi langsung aku takedown",iya kalo dipikir tadi aku takedown tadi bilangnya badge ijo squad leader kayak hyotion ngasih nunjuk foto takut jelek dimata fans yaudah tadi langsung aku takedown
fear,takut patah hati gara2 derek,takut patah hati gara derek
fear,"indahnya terbang terlalu tinggi, walau jujur ku takut jatuh terlalu jauh",indahnya terbang terlalu tinggi jujur ku takut jatuh terlalu jauh
fear,heheh tapi aku takut dimaininn aduh,heheh aku takut dimaininn aduh
fear,"coraline dulu pas kecil takut banget jir, mana nyebutnya dulu kartun mata kancing :(",coraline dulu pas kecil takut jir mana nyebutnya dulu kartun mata kancing
fear,"takut banget kena polusi, mau isoman dulu",takut kena polusi mau isoman dulu
fear,hmm takut tapi tetap usahakan percaya diri lah pokoknya :(,takut tetap usahakan percaya diri pokoknya
fear,takut bila dah start beli ni kang semua fav chara la nak beli,takut bila dah start beli ni kang semua fav chara la nak beli
fear,"minta tolong unit barunya lgsg dipasangin semuanya sm dicek flashnya bisa atau engga udh worry aja dari awal beli takut ada apa2 makanya smpe gosend instant taunya bener aja kena apes, untung sellernya baik mau ganti unit baru",minta unit barunya lgsg dipasangin semuanya sama dicek flashnya engga worry awal beli takut apa makanya smpe gosend instant taunya kena apes untung sellernya baik mau ganti unit baru
fear,tp gaboleh panikk nnti kalo panik kamu ngeblankk nanti malah gabisa ngerjain gaboleh panik,gaboleh panikk nnti kalo panik kamu ngeblankk malah gabisa ngerjain gaboleh panik
fear,asli iyaa takut kopit tp katanya jg karna lg pergantian musim,asli iyaa takut kopit katanya jg karna lg pergantian musim
fear,aku deg degkan guys.. takut bahasa inggris ku belepotan,aku deg degkan guys takut bahasa inggris ku belepotan
fear,ngeri takut hpnya keinjek,ngeri takut hpnya keinjek
fear,edan ngeri nyuak mang,edan ngeri nyuak mang
fear,biar kagett soalnya aku kagett baca yoonmin kaget,biar kagett soalnya aku kagett baca yoonmin kaget
fear,"ada sapol juga tapi takut tiba"" yong drop sesuatu:'))",sapol takut tiba yong drop
fear,"gak papa sebenernya, masih bagus hasil fotonya gak ngaruh tapi gw takut tambah parah aja",tidak papa sebenernya bagus hasil fotonya tidak ngaruh gw takut tambah parah
fear,takut skripsi,takut skripsi
fear,still can't help but feel so curious about her face. secantik apa sih kak raline sampe gege gak mau nunjukin fotonya ke orang-orang karena takut pada naksir gitu ya?,still can t help but feel so curious about her face secantik apa kak raline sampe gege tidak mau nunjukin fotonya orang orang takut naksir
fear,kaget bener suka tetiba logout tapi ga limit,kaget suka tetiba logout tidak limit
fear,ngeri keinjek hp nya min t__t,ngeri keinjek hp nya min t t
fear,"makin dekat 10 februari, rasa campur aduk makin menjadi2.. ada bahagia karna anakku sudah mau 19, sudah makin dewasa.. ada cemas juga, karna alasan yg sama..",makin dekat februari rasa campur aduk makin menjadi bahagia karna anakku mau makin dewasa cemas karna alasan sama
fear,eh takut bgtt,takut bgtt
fear,ngeri bgt,ngeri
fear,takut dan dag dig dug bacanya tp bermanfaat bangett,takut dag dig dug bacanya bermanfaat bangett
fear,duhh gue takut ke s,duhh gue takut s
fear,takut bgt moms,takut moms
fear,takut kak,takut kak
fear,"serem krn ttg sikopet gt nder, aku nonton itu lbh eneg sm takut gegara mainnya bunuh2an, tp ttp nonton smpe abis krn penasaran",serem krn ttg sikopet gt nder aku nonton lbh eneg sama takut gegara mainnya bunuh an tetap nonton smpe abis krn penasaran
fear,"rada kaget ngeliat hasil semester kemarin, tapi ya mari tingkatin lagi di semester sekarang",rada kaget ngeliat hasil semester kemarin tingkatin semester sekarang
fear,knp si lu tuh wangi orang kaya gitu kak kan gua takut,knp si lu tuh wangi orang kaya kak kan gua takut
fear,"malu malu , takut salah langkah",malu malu takut salah langkah
fear,kalo takut malu jangan dikasih palu mas,kalo takut malu jangan dikasih palu mas
fear,takut kecengklak kalo salting pagi-pagi.,takut kecengklak kalo salting pagi pagi
fear,aduh.... klo solo ssr gini suka takut,aduh kalau solo ssr suka takut
fear,"mau meluk takut dosa, gak meluk mubadzir astaghfirullah bestie",mau meluk takut dosa tidak meluk mubadzir astaghfirullah bestie
fear,takut limit wkwkw,takut limit wkwkw
fear,"takut tapi enak takut tapi dilanjutin, idung belang",takut enak takut dilanjutin idung belang
fear,malu ah,malu ah
fear,kaget ..anu anu jgn tanya saya,kaget jgn tanya
fear,yaallah kaget banget tiba2 di dm ka anin tau taunya win,yaallah kaget tiba dm ka anin tau taunya win
fear,kicep. takut ketauan mungkin.,kicep takut ketauan mungkin
fear,kaget terus,kaget terus
fear,"sumpah wak malu bgt. niat utk praktek efek deterjen ke ikan, lah ikan nya malah loncat dari wadahnya. gw refleks kaget dong, anjir jadi bahan tertawaan murid mana muridnya yg udah gede2 lagi",sumpah wak malu niat praktek efek deterjen ikan ikan nya malah loncat wadahnya gw refleks kaget anjir jadi bahan tertawaan murid mana muridnya gede
fear,jangan di cepuin takut di cakar sama mix,jangan cepuin takut cakar sama mix
fear,"india lumayan ngeri,kalo korea agak bahaya meskipun 4 thn ini ms mereka dibawah kita,kalo hong kong ya gt deh",india lumayan ngeri kalo korea bahaya meskipun thn ms dibawah kalo hong kong gt
fear,"tapi lanjut dimakan gak? takut banget kalo lanjut makan, takutnya ada pecahan beling kecil masuk ke perut",lanjut dimakan tidak takut kalo lanjut makan takutnya pecahan beling kecil masuk perut
fear,takut di photo tuh mak,takut photo tuh mak
fear,"kak sumpah klo upgrade dri hdd ke ssd tu gabakal ngehank gini gak si? tabunganku cuma cukup buat upgrade itu, tapi takut juga ada kebutuhan praktikum mendadak. jadinya aku maju mundur mau upgrade",kak sumpah kalau upgrade dri hdd ssd tu gabakal ngehank tidak si tabunganku cuma cukup buat upgrade takut kebutuhan praktikum mendadak jadinya aku maju mundur mau upgrade
fear,eh iya jujurr takut ketauan,iya jujurr takut ketauan
fear,"panik nya tuh di pikiran sih, sibuk mikirin ini mikirin itu, mikir kya ""aduh ini gimana, takut"" ""kaya apa ini"" smbil mau nangis",panik nya tuh pikiran sibuk mikirin mikirin mikir kya aduh gimana takut kaya apa smbil mau nangis
fear,kejer panik takut kebakaran dormnya,kejer panik takut kebakaran dormnya
fear,malu bngt jatuh di parkiran,malu bngt jatuh parkiran
fear,tadi aku lagi makan dapet notif kan kaget,tadi aku makan dapet notif kan kaget
fear,"tadi baru gibah si crush gw kan nah tu tiba'orangnya muncul gw sengol lah kaki temen gw biar diem,kalau tau kan bisa malu",tadi baru gibah si crush gw kan nah tu tiba orangnya muncul gw sengol kaki temen gw biar diem kalau tau kan malu
fear,wooshik apa gak takut ini ampe trending di kr,wooshik apa tidak takut ampe trending kr
fear,"ga paham juga, padahal buat global. ngeri editornya",tidak paham padahal buat global ngeri editornya
fear,kaget kan lo,kaget kan lo
fear,takut sha.,takut sha
fear,"gue takut di dpt guru, wml biar ga ketauan bk",gue takut dpt guru wml biar tidak ketauan bk
fear,"yang kupikirkan saat ini : ini org org yg punya kontak wa banyak ga pusing apa ya nyortir siapa aja yg bisa liat sw. gw cuma sekian aja, males nyortir dan jatohnya jadi males buat sw aja sklian. khawatir hal hal tidak diinginkan terjadi",kupikirkan org org punya kontak wa banyak tidak pusing apa nyortir siapa liat sw gw cuma sekian males nyortir jatohnya jadi males buat sw sklian khawatir tidak diinginkan terjadi
fear,awal smt 3 ada rekrutmen buat asdos mo daftar maju mundur takut ilmuku belum cukup,awal smt rekrutmen buat asdos mo daftar maju mundur takut ilmuku belum cukup
fear,bisa bisanya semalem mimpiin gwinam takut bgt,bisanya semalem mimpiin gwinam takut
fear,iiih malu mau blng nnti pas libur semester pulang lg,iih malu mau blng nnti pas libur semester pulang lg
fear,"sebenernya lagi gelisah dikit soalnya tadi sekolahku banyak yang positif.. tapi overall baik-baik aja kook, hbu?",sebenernya gelisah dikit soalnya tadi sekolahku banyak positif overall baik baik kook hbu
fear,"[] takut ga bisa memerankan bapak min yoongi dengan baique, karena yoongi tu kek diem diem gt kan nah gue rada petakilan. sama takut kalo disuruh show off ke ""savage"" an nya tuh gue ga nyampe gitu.",takut tidak memerankan bapak min yoongi baique yoongi tu kek diem diem gt kan nah gue rada petakilan sama takut kalo disuruh show off savage an nya tuh gue tidak nyampe
fear,meratib takut raya lps tu upload gambar g jln2 tmpt viral,meratib takut raya lps tu upload gambar g jln tmpt viral
